Epoch Time,Heading
2016/8/3 14:28:17,42584.10297453703,180.31
2016/8/3 14:28:18,42584.10298611112,167.81
2016/8/3 14:28:19,42584.102997685186,175.81
2016/8/3 14:28:20,42584.103009259255,177.88
2016/8/3 14:28:21,42584.10302083333,179.31
2016/8/3 14:28:22,42584.10303240741,183.63
2016/8/3 14:28:23,42584.10304398148,183.0
2016/8/3 14:28:24,42584.103055555555,177.69
2016/8/3 14:28:25,42584.10306712963,180.13
2016/8/3 14:28:26,42584.1030787037,178.44
2016/8/3 14:28:27,42584.10309027778,178.56
2016/8/3 14:28:28,42584.103101851855,172.69
2016/8/3 14:28:29,42584.103113425925,170.31
2016/8/3 14:28:30,42584.103124999994,173.56
2016/8/3 14:28:31,42584.10313657408,171.19
2016/8/3 14:28:32,42584.10314814815,171.88
2016/8/3 14:28:33,42584.10315972222,174.81
2016/8/3 14:28:34,42584.1031712963,172.19
2016/8/3 14:28:36,42584.10319444444,176.38
2016/8/3 14:28:37,42584.103206018524,172.38
2016/8/3 14:28:38,42584.103217592594,172.25
2016/8/3 14:28:39,42584.10322916666,173.69
2016/8/3 14:28:40,42584.10324074074,173.0
2016/8/3 14:28:41,42584.10325231482,166.44
2016/8/3 14:28:42,42584.10326388889,163.56
2016/8/3 14:28:43,42584.10327546296,174.19
2016/8/3 14:28:44,42584.10328703704,179.75
2016/8/3 14:28:45,42584.10329861111,175.88
2016/8/3 14:28:46,42584.103310185186,177.13
2016/8/3 14:28:47,42584.10332175926,178.88
2016/8/3 14:28:48,42584.10333333333,170.19
2016/8/3 14:28:49,42584.1033449074,173.25
2016/8/3 14:28:50,42584.103356481486,175.25
2016/8/3 14:28:51,42584.103368055556,173.38
2016/8/3 14:28:52,42584.103379629625,172.69
2016/8/3 14:28:53,42584.10339120371,174.88
2016/8/3 14:28:54,42584.10340277778,176.69
2016/8/3 14:28:55,42584.10341435185,176.44
2016/8/3 14:28:56,42584.103425925925,177.25
2016/8/3 14:28:57,42584.1034375,180.63
2016/8/3 14:28:58,42584.10344907407,185.81
2016/8/3 14:28:59,42584.10346064815,171.88
2016/8/3 14:29:00,42584.103472222225,172.69
2016/8/3 14:29:01,42584.103483796294,175.94
2016/8/3 14:29:02,42584.10349537037,176.25
2016/8/3 14:29:03,42584.10350694445,173.81
2016/8/3 14:29:04,42584.10351851852,172.81
2016/8/3 14:29:05,42584.10353009259,168.94
2016/8/3 14:29:06,42584.10354166667,176.0
2016/8/3 14:29:07,42584.10355324074,175.44
2016/8/3 14:29:08,42584.10356481481,172.56
2016/8/3 14:29:09,42584.103576388894,173.88
2016/8/3 14:29:10,42584.10358796296,172.44
2016/8/3 14:29:11,42584.10359953703,170.88
2016/8/3 14:29:12,42584.10361111112,176.88
2016/8/3 14:29:13,42584.10362268519,174.56
2016/8/3 14:29:14,42584.103634259256,174.25
2016/8/3 14:29:15,42584.10364583333,173.94
2016/8/3 14:29:16,42584.10365740741,169.38
2016/8/3 14:29:17,42584.10366898148,167.44
2016/8/3 14:29:18,42584.103680555556,171.19
2016/8/3 14:29:19,42584.10369212963,179.94
2016/8/3 14:29:20,42584.1037037037,178.63
2016/8/3 14:29:21,42584.10371527778,197.94
2016/8/3 14:29:22,42584.103726851856,230.63
2016/8/3 14:29:23,42584.103738425925,245.94
2016/8/3 14:29:24,42584.103749999995,268.19
2016/8/3 14:29:25,42584.10376157408,270.81
2016/8/3 14:29:26,42584.10377314815,263.25
2016/8/3 14:29:27,42584.10378472222,258.06
2016/8/3 14:29:28,42584.1037962963,266.0
2016/8/3 14:29:29,42584.10380787037,257.44
2016/8/3 14:29:30,42584.10381944444,259.56
2016/8/3 14:29:31,42584.10383101852,266.0
2016/8/3 14:29:32,42584.103842592594,268.0
2016/8/3 14:29:34,42584.10386574074,257.88
2016/8/3 14:29:35,42584.10387731482,262.44
2016/8/3 14:29:36,42584.10388888889,260.06
2016/8/3 14:29:37,42584.103900462964,256.75
2016/8/3 14:29:38,42584.10391203704,266.0
2016/8/3 14:29:39,42584.10392361111,262.75
2016/8/3 14:29:40,42584.10393518518,264.44
2016/8/3 14:29:41,42584.10394675926,267.13
2016/8/3 14:29:42,42584.10395833333,262.69
2016/8/3 14:29:43,42584.1039699074,261.44
2016/8/3 14:29:44,42584.10398148149,266.38
2016/8/3 14:29:45,42584.103993055556,264.25
2016/8/3 14:29:46,42584.104004629626,262.88
2016/8/3 14:29:47,42584.10401620371,263.88
2016/8/3 14:29:48,42584.10402777778,262.56
2016/8/3 14:29:49,42584.10403935185,262.31
2016/8/3 14:29:50,42584.104050925926,264.25
2016/8/3 14:29:51,42584.1040625,266.44
2016/8/3 14:29:52,42584.10407407407,267.75
2016/8/3 14:29:53,42584.10408564815,268.75
2016/8/3 14:29:54,42584.104097222225,268.19
2016/8/3 14:29:55,42584.104108796295,260.94
2016/8/3 14:29:56,42584.104120370364,263.69
2016/8/3 14:29:57,42584.10413194445,261.0
2016/8/3 14:29:58,42584.10414351852,265.13
2016/8/3 14:29:59,42584.10415509259,267.75
2016/8/3 14:30:00,42584.10416666667,265.13
2016/8/3 14:30:01,42584.10417824074,263.0
2016/8/3 14:30:02,42584.10418981481,262.31
2016/8/3 14:30:03,42584.104201388895,266.63
2016/8/3 14:30:04,42584.104212962964,269.19
2016/8/3 14:30:05,42584.10422453703,263.31
2016/8/3 14:30:06,42584.10423611111,262.44
2016/8/3 14:30:07,42584.10424768519,262.5
2016/8/3 14:30:08,42584.10425925926,259.75
2016/8/3 14:30:09,42584.10427083333,261.38
2016/8/3 14:30:10,42584.10428240741,265.31
2016/8/3 14:30:11,42584.10429398148,265.31
2016/8/3 14:30:12,42584.10430555556,266.56
2016/8/3 14:30:13,42584.10431712963,261.88
2016/8/3 14:30:14,42584.1043287037,263.31
2016/8/3 14:30:15,42584.10434027777,269.31
2016/8/3 14:30:16,42584.104351851856,269.5
2016/8/3 14:30:17,42584.104363425926,270.06
2016/8/3 14:30:19,42584.10438657408,270.0
2016/8/3 14:30:20,42584.10439814815,269.63
2016/8/3 14:30:21,42584.10440972222,274.81
2016/8/3 14:30:22,42584.104421296295,272.44
2016/8/3 14:30:23,42584.10443287037,270.88
2016/8/3 14:30:24,42584.10444444444,267.63
2016/8/3 14:30:25,42584.10445601852,268.25
2016/8/3 14:30:26,42584.104467592595,275.81
2016/8/3 14:30:27,42584.104479166665,264.75
2016/8/3 14:30:28,42584.10449074074,269.38
2016/8/3 14:30:29,42584.10450231482,260.94
2016/8/3 14:30:30,42584.10451388889,265.38
2016/8/3 14:30:31,42584.10452546296,265.44
2016/8/3 14:30:32,42584.10453703704,267.63
2016/8/3 14:30:33,42584.10454861111,268.81
2016/8/3 14:30:34,42584.10456018518,272.0
2016/8/3 14:30:35,42584.104571759264,280.31
2016/8/3 14:30:36,42584.104583333334,291.81
2016/8/3 14:30:37,42584.1045949074,308.13
2016/8/3 14:30:38,42584.10460648149,320.5
2016/8/3 14:30:39,42584.10461805556,348.44
2016/8/3 14:30:40,42584.104629629626,6.06
2016/8/3 14:30:41,42584.1046412037,27.87
2016/8/3 14:30:42,42584.10465277778,44.0
2016/8/3 14:30:43,42584.10466435185,63.06
2016/8/3 14:30:44,42584.104675925926,81.31
2016/8/3 14:30:45,42584.1046875,86.56
2016/8/3 14:30:46,42584.10469907407,88.44
2016/8/3 14:30:47,42584.10471064815,88.37
2016/8/3 14:30:48,42584.104722222226,83.69
2016/8/3 14:30:49,42584.104733796295,82.69
2016/8/3 14:30:50,42584.104745370365,86.81
2016/8/3 14:30:51,42584.10475694445,88.69
2016/8/3 14:30:52,42584.10476851852,87.87
2016/8/3 14:30:53,42584.10478009259,84.87
2016/8/3 14:30:54,42584.10479166667,83.12
2016/8/3 14:30:55,42584.10480324074,83.44
2016/8/3 14:30:56,42584.10481481481,87.19
2016/8/3 14:30:57,42584.10482638889,88.75
2016/8/3 14:30:58,42584.104837962965,80.94
2016/8/3 14:30:59,42584.104849537034,83.69
2016/8/3 14:31:00,42584.10486111111,85.12
2016/8/3 14:31:01,42584.10487268519,86.94
2016/8/3 14:31:02,42584.10488425926,86.62
2016/8/3 14:31:03,42584.104895833334,90.94
2016/8/3 14:31:04,42584.10490740741,92.31
2016/8/3 14:31:05,42584.10491898148,91.81
2016/8/3 14:31:06,42584.10493055555,91.0
2016/8/3 14:31:07,42584.104942129634,90.06
2016/8/3 14:31:08,42584.1049537037,88.69
2016/8/3 14:31:09,42584.10496527777,87.94
2016/8/3 14:31:10,42584.10497685186,91.87
2016/8/3 14:31:11,42584.10498842593,91.56
2016/8/3 14:31:12,42584.104999999996,80.94
2016/8/3 14:31:13,42584.10501157408,72.44
2016/8/3 14:31:14,42584.10502314815,56.25
2016/8/3 14:31:15,42584.10503472222,52.31
2016/8/3 14:31:16,42584.105046296296,52.25
2016/8/3 14:31:17,42584.10505787037,55.81
2016/8/3 14:31:19,42584.10508101852,53.25
2016/8/3 14:31:20,42584.105092592596,50.88
2016/8/3 14:31:21,42584.105104166665,49.38
2016/8/3 14:31:22,42584.10511574074,54.81
2016/8/3 14:31:23,42584.10512731482,58.81
2016/8/3 14:31:24,42584.10513888889,60.0
2016/8/3 14:31:25,42584.10515046296,59.06
2016/8/3 14:31:26,42584.10516203704,59.94
2016/8/3 14:31:27,42584.10517361111,58.88
2016/8/3 14:31:28,42584.10518518518,53.81
2016/8/3 14:31:29,42584.105196759265,56.0
2016/8/3 14:31:30,42584.105208333334,58.06
2016/8/3 14:31:31,42584.105219907404,55.56
2016/8/3 14:31:32,42584.10523148148,54.19
2016/8/3 14:31:33,42584.10524305556,46.69
2016/8/3 14:31:34,42584.10525462963,57.56
2016/8/3 14:31:35,42584.105266203704,101.12
2016/8/3 14:31:36,42584.10527777778,77.31
2016/8/3 14:31:37,42584.10528935185,57.75
2016/8/3 14:31:38,42584.10530092593,58.81
2016/8/3 14:31:39,42584.1053125,61.44
2016/8/3 14:31:40,42584.10532407407,67.94
2016/8/3 14:31:41,42584.10533564814,61.25
2016/8/3 14:31:42,42584.10534722223,55.13
2016/8/3 14:31:43,42584.105358796296,57.19
2016/8/3 14:31:44,42584.105370370366,65.37
2016/8/3 14:31:45,42584.10538194445,73.06
2016/8/3 14:31:46,42584.10539351852,73.12
2016/8/3 14:31:47,42584.10540509259,72.06
