2016/8/2,20:47:42,42583.3664583333,150.13
2016/8/2,20:47:43,42583.3664699074,167.75
2016/8/2,20:47:44,42583.3664814815,170.81
2016/8/2,20:47:45,42583.3664930556,178.56
2016/8/2,20:47:46,42583.3665046296,203.44
2016/8/2,20:47:47,42583.3665162037,213.5
2016/8/2,20:47:48,42583.3665277778,226.06
2016/8/2,20:47:49,42583.3665393519,201
2016/8/2,20:47:50,42583.3665509259,210.31
2016/8/2,20:47:51,42583.3665625,202.13
2016/8/2,20:47:52,42583.3665740741,194
2016/8/2,20:47:53,42583.3665856482,177
2016/8/2,20:47:54,42583.3665972222,178.63
2016/8/2,20:47:55,42583.3666087963,187.38
2016/8/2,20:47:56,42583.3666203704,185
2016/8/2,20:47:57,42583.3666319444,184.56
2016/8/2,20:47:58,42583.3666435185,177.81
2016/8/2,20:48:00,42583.3666666667,179.06
2016/8/2,20:48:01,42583.3666782407,178.13
2016/8/2,20:48:02,42583.3666898148,181.94
2016/8/2,20:48:03,42583.3667013889,184.06
2016/8/2,20:48:04,42583.366712963,184.31
2016/8/2,20:48:05,42583.366724537,180.56
2016/8/2,20:48:06,42583.3667361111,176.19
2016/8/2,20:48:07,42583.3667476852,175.31
2016/8/2,20:48:08,42583.3667592593,173.94
2016/8/2,20:48:09,42583.3667708333,166.63
2016/8/2,20:48:10,42583.3667824074,170.81
2016/8/2,20:48:11,42583.3667939815,169.88
2016/8/2,20:48:12,42583.3668055556,169.94
2016/8/2,20:48:13,42583.3668171296,170.13
2016/8/2,20:48:14,42583.3668287037,177.44
2016/8/2,20:48:15,42583.3668402778,176.13
2016/8/2,20:48:16,42583.3668518519,175.63
2016/8/2,20:48:17,42583.3668634259,179.94
2016/8/2,20:48:18,42583.366875,176.25
2016/8/2,20:48:19,42583.3668865741,182.75
2016/8/2,20:48:20,42583.3668981482,183.25
2016/8/2,20:48:21,42583.3669097222,181
2016/8/2,20:48:22,42583.3669212963,181
2016/8/2,20:48:23,42583.3669328704,178
2016/8/2,20:48:24,42583.3669444444,180.19
2016/8/2,20:48:25,42583.3669560185,176.56
2016/8/2,20:48:26,42583.3669675926,176.31
2016/8/2,20:48:27,42583.3669791667,169.5
2016/8/2,20:48:28,42583.3669907408,181.25
2016/8/2,20:48:29,42583.3670023148,205.63
2016/8/2,20:48:30,42583.3670138889,228
2016/8/2,20:48:31,42583.367025463,249.38
2016/8/2,20:48:32,42583.367037037,276.5
2016/8/2,20:48:33,42583.3670486111,299.31
2016/8/2,20:48:34,42583.3670601852,308.75
2016/8/2,20:48:35,42583.3670717593,315.94
2016/8/2,20:48:36,42583.3670833333,329.25
2016/8/2,20:48:37,42583.3670949074,355
