0.00, 79.80, 81.76
0.00, 80.00, 81.76
0.00, 80.20, 79.47
0.00, 80.40, 79.47
0.00, 80.60, 79.47
0.00, 80.80, 79.47
0.00, 81.00, 79.47
0.00, 81.20, 79.47
0.00, 81.40, 79.35
0.00, 81.60, 79.35
0.00, 81.80, 79.35
0.00, 82.00, 79.35
0.00, 82.20, 79.35
0.00, 82.40, 79.35
0.00, 82.60, 79.35
0.00, 82.80, 79.35
0.00, 83.00, 79.35
0.00, 83.20, 79.35
0.00, 83.40, 79.35
0.00, 83.60, 79.35
0.00, 83.80, 79.35
0.00, 84.00, 79.35
0.00, 84.20, 79.35
0.00, 84.40, 79.35
0.00, 84.60, 79.35
0.00, 84.80, 79.35
0.00, 85.00, 79.35
0.00, 85.20, 79.35
0.00, 85.40, 79.35
0.00, 85.60, 79.35
0.00, 85.80, 79.35
0.00, 86.00, 79.35
0.00, 86.20, 79.35
0.00, 86.40, 79.35
0.00, 86.60, 79.35
0.00, 86.80, 79.35
0.00, 87.00, 79.35
0.00, 87.20, 79.35
0.00, 87.40, 79.35
0.00, 87.60, 79.35
0.00, 87.80, 79.35
0.00, 88.00, 79.35
0.00, 88.20, 78.97
0.00, 88.40, 78.97
0.00, 88.60, 78.97
0.00, 88.80, 78.97
0.00, 89.00, 78.97
0.00, 89.20, 78.97
0.00, 89.40, 78.97
0.00, 89.60, 78.97
0.00, 89.80, 78.97
0.20, 0.00, 103.35
0.20, 0.20, 103.36
0.20, 0.40, 103.70
0.20, 0.60, 103.48
0.20, 0.80, 103.66
0.20, 1.00, 103.94
0.20, 1.20, 104.70
0.20, 1.40, 105.75
0.20, 1.60, 105.89
0.20, 1.80, 106.94
0.20, 2.00, 105.02
0.20, 2.20, 103.42
0.20, 2.40, 101.40
0.20, 2.60, 101.76
0.20, 2.80, 102.24
0.20, 3.00, 102.31
0.20, 3.20, 101.87
0.20, 3.40, 101.87
0.20, 3.60, 101.36
0.20, 3.80, 102.34
0.20, 4.00, 102.21
0.20, 4.20, 80.49
0.20, 4.40, 80.73
0.20, 4.60, 85.40
0.20, 4.80, 88.51
0.20, 5.00, 90.20
0.20, 5.20, 90.20
0.20, 5.40, 89.30
0.20, 5.60, 89.30
0.20, 5.80, 90.04
0.20, 6.00, 97.53
0.20, 6.20, 98.71
0.20, 6.40, 101.83
0.20, 6.60, 107.93
0.20, 6.80, 107.93
0.20, 7.00, 114.34
0.20, 7.20, 113.78
0.20, 7.40, 117.63
0.20, 7.60, 120.30
0.20, 7.80, 127.50
0.20, 8.00, 128.53
0.20, 8.20, 128.53
0.20, 8.40, 128.53
0.20, 8.60, 135.11
0.20, 8.80, 134.10
0.20, 9.00, 134.10
0.20, 9.20, 134.10
0.20, 9.40, 134.10
0.20, 9.60, 134.10
0.20, 9.80, 132.94
0.20, 10.00, 132.94
0.20, 10.20, 132.11
0.20, 10.40, 132.11
0.20, 10.60, 132.11
0.20, 10.80, 132.11
0.20, 11.00, 132.11
0.20, 11.20, 132.11
0.20, 11.40, 126.56
0.20, 11.60, 126.56
0.20, 11.80, 126.56
0.20, 12.00, 126.56
0.20, 12.20, 126.56
0.20, 12.40, 126.56
0.20, 12.60, 126.56
0.20, 12.80, 126.56
0.20, 13.00, 126.56
0.20, 13.20, 126.55
0.20, 13.40, 126.50
0.20, 13.60, 126.50
0.20, 13.80, 126.50
0.20, 14.00, 126.50
0.20, 14.20, 126.50
0.20, 14.40, 126.50
0.20, 14.60, 126.47
0.20, 14.80, 126.47
0.20, 15.00, 126.47
0.20, 15.20, 126.47
0.20, 15.40, 126.47
0.20, 15.60, 90.47
0.20, 15.80, 90.47
0.20, 16.00, 90.47
0.20, 16.20, 90.47
0.20, 16.40, 90.47
0.20, 16.60, 93.35
0.20, 16.80, 93.35
0.20, 17.00, 93.35
0.20, 17.20, 93.35
0.20, 17.40, 93.35
0.20, 17.60, 93.35
0.20, 17.80, 93.35
0.20, 18.00, 93.35
0.20, 18.20, 93.35
0.20, 18.40, 93.35
0.20, 18.60, 93.10
0.20, 18.80, 93.10
0.20, 19.00, 93.10
0.20, 19.20, 93.09
0.20, 19.40, 93.09
0.20, 19.60, 93.09
0.20, 19.80, 92.64
0.20, 20.00, 92.64
0.20, 20.20, 92.64
0.20, 20.40, 92.64
0.20, 20.60, 92.64
0.20, 20.80, 94.10
0.20, 21.00, 93.45
0.20, 21.20, 93.45
0.20, 21.40, 93.45
0.20, 21.60, 93.43
0.20, 21.80, 93.42
0.20, 22.00, 79.20
0.20, 22.20, 79.21
0.20, 22.40, 78.75
0.20, 22.60, 78.75
0.20, 22.80, 78.75
0.20, 23.00, 78.75
0.20, 23.20, 78.75
0.20, 23.40, 78.75
0.20, 23.60, 78.75
0.20, 23.80, 78.36
0.20, 24.00, 78.36
0.20, 24.20, 78.36
0.20, 24.40, 78.36
0.20, 24.60, 77.96
0.20, 24.80, 77.96
0.20, 25.00, 77.96
0.20, 25.20, 77.96
0.20, 25.40, 77.96
0.20, 25.60, 92.35
0.20, 25.80, 92.35
0.20, 26.00, 92.35
0.20, 26.20, 92.35
0.20, 26.40, 92.35
0.20, 26.60, 92.35
