Time,Lat,Lon,Heading
2016/7/27 15:34:46,41.78599,-88.3547,212.36936703010838
2016/7/27 15:34:48,41.78599,-88.35467833333334,215.98934975409887
2016/7/27 15:34:50,41.78598666666666,-88.354655,216.11933166869775
2016/7/27 15:34:52,41.78598666666666,-88.35463,214.61931173484427
2016/7/27 15:34:54,41.785985,-88.35461,217.17929604752896
2016/7/27 15:34:56,41.785985,-88.35458333333332,211.5492747847552
2016/7/27 15:34:58,41.78598,-88.35455833333333,209.7992556302089
2016/7/27 15:35:00,41.78598,-88.35453833333332,207.48923968313204
2016/7/27 15:35:02,41.78597833333333,-88.35451333333333,210.79922000905566
2016/7/27 15:35:04,41.78597833333333,-88.35449,208.98920140413557
2016/7/27 15:35:06,41.78597833333333,-88.35446333333333,209.4291801413712
2016/7/27 15:35:08,41.78598,-88.35443833333333,212.73915994776095
2016/7/27 15:35:10,41.78598,-88.35441833333333,210.36914400068937
2016/7/27 15:35:12,41.78598,-88.35439,206.61912140900617
2016/7/27 15:35:14,41.78597666666667,-88.35437333333333,236.11910863932468
2016/7/27 15:35:16,41.785975,-88.35435,275.11909029418433
2016/7/27 15:35:18,41.78597333333333,-88.35432833333333,337.98907327796826
2016/7/27 15:35:20,41.78596999999999,-88.35431,17.109059179370995
2016/7/27 15:35:22,41.78596333333333,-88.35428833333333,15.489042942478669
2016/7/27 15:35:24,41.78596,-88.354265,17.42902485712204
2016/7/27 15:35:26,41.78596,-88.35424,20.48900492329889
2016/7/27 15:35:28,41.78596333333333,-88.35421,23.608980483163233
2016/7/27 15:35:30,41.78596833333334,-88.35418166666666,23.2389571121727
2016/7/27 15:35:32,41.785975,-88.354155,21.798934810325207
2016/7/27 15:35:34,41.78597666666667,-88.35413,20.60891461672637
2016/7/27 15:35:36,41.78597666666667,-88.35410499999999,15.928894682905206
2016/7/27 15:35:38,41.785975,-88.35407833333333,18.23887367994209
2016/7/27 15:35:40,41.785975,-88.35405166666666,18.67885241720318
2016/7/27 15:35:42,41.78596833333334,-88.35402333333333,17.048830864661184
2016/7/27 15:35:44,41.78597333333333,-88.35398833333333,16.29880217798448
2016/7/27 15:35:46,41.785975,-88.35395833333334,14.5487779976294
2016/7/27 15:35:49,41.355,-88.787,17.81
2016/7/27 15:35:51,41.78596833333334,-88.35388333333333,0.3687192353287596
2016/7/27 15:35:53,41.78596833333334,-88.35385833333333,344.368699301524
2016/7/27 15:35:55,41.785975,-88.35383666666667,341.7386809864282
2016/7/27 15:35:57,41.785985,-88.353815,339.36866215176155
2016/7/27 15:35:59,41.78599333333333,-88.35379333333333,339.2986435768737
2016/7/27 15:36:01,41.786,-88.35377166666666,338.73862526176663
2016/7/27 15:36:03,41.78601166666666,-88.35375166666667,338.36860749622
2016/7/27 15:36:05,41.78602333333333,-88.35372666666666,335.1785857439038
2016/7/27 15:36:07,41.786035,-88.35370666666667,335.1185679783435
2016/7/27 15:36:09,41.78605,-88.35368333333334,336.48854703535824
2016/7/27 15:36:11,41.786065,-88.35366166666667,332.8685274212844
